employee_id,punch_in_time,punch_out_time,total_logged_hours_day,late_arrival_flag,early_departure_flag,break_duration_minutes,biometric_match_score,punch_location,attendance_status,overtime_hours,late_start_count_per_week,early_exit_count_per_week,total_hours_per_week,variance_in_work_hours,absenteeism_rate,avg_daily_hours,punctuality_score,meeting_hours_per_week,meeting_counts_per_week,avg_meeting_duration_minutes,back_to_back_meetings_count,after_hours_meetings_count,meeting_accepted_ratio,meeting_organizer_count,meeting_attendee_count_avg,focus_time_hours_per_week,largest_meeting_attendees,recurring_meeting_percentage,messages_sent_per_day,messages_received_per_day,messages_sent_per_week,messages_received_per_week,avg_response_latency_min,communication_burstiness,after_hours_message_ratio,communication_balance,conversation_length_avg,channels_active_count,dm_vs_channel_ratio,emoji_reaction_count,mentions_received_count,message_edit_ratio,urgent_message_count,status_available_percentage,status_busy_percentage,status_away_percentage,status_dnd_percentage,avg_tasks_assigned_per_week,avg_tasks_completed_per_week,task_completion_rate,avg_task_age_days,overdue_task_ratio,overdue_task_count,in_progress_task_count,story_points_committed_per_week,story_points_completed_per_week,unique_projects_count,context_switching_score,logged_hours_per_week,logged_hours_per_day,worklog_entry_count_per_week,avg_worklog_session_duration,worklog_variance,billable_hours_percentage,github_commits_per_day,github_commits_per_week,github_commit_days_active,github_lines_added_per_week,github_lines_deleted_per_week,github_lines_changed_total,github_avg_commit_size,github_commit_message_length_avg,github_weekend_commit_ratio,github_prs_per_week,github_prs_merged_count,github_prs_open_count,github_pr_merge_rate,github_avg_pr_merge_time_hours,github_pr_comment_count_avg,github_pr_review_cycles_avg,github_pr_size_lines_avg,github_reviews_per_week,github_review_comments_given,github_review_approval_rate,github_review_response_time_hours,github_issues_created_per_week,github_issues_closed_per_week,github_issue_close_rate,github_repo_context_switching,github_activity_consistency,github_primary_repo_percentage,github_language_diversity,emails_sent_per_day,emails_received_per_day,email_response_rate,email_avg_response_time_hours,unread_email_count,emails_with_attachments_ratio,email_importance_high_ratio,email_thread_depth_avg,after_hours_email_ratio,calendar_fragmentation_score,deep_work_hours_per_week,collaboration_network_size,network_centrality_score,internal_external_comm_ratio,avg_Jira_ticket_resolution_time_days,jira_tickets_created_per_week,jira_tickets_closed_per_week,jira_ticket_reopen_rate,jira_bug_count_per_week,productivity_index,collaboration_score,focus_efficiency,multitasking_load,burnout_risk_score,work_life_balance_score,stress_indicator,workload_intensity,consistency_score,morning_activity_ratio,afternoon_activity_ratio,evening_activity_ratio,night_activity_ratio,weekend_work_ratio,Wellbeing Score,Overall Effciency score
E2726,2023-03-25 09:34:00,2023-03-25 18:18:50.662443,8.44,False,False,18.68,0.8261,Office-A,Absent,4.58,61,73,6.83,6.62,0.0219,7.34,0.855,7.19,95,26.14,75,7.98,0.3062,7,33,2023-11-23 19:49:00,36,27.76,74,41,3,69,112.34,3.73,7.88,10,47.6,22,0.191,98,97,0.9318,53,28.75,46.57,15.04,61.58,41.19,39.17,0.8482,22.24,0.4764,64,27,2,8,39,0.6888,6.41,0.67,17,5.77,0.99,4.15,37,4,4,98,95,89,4.17,43.64,0.9905,2,18,95,0.6279,2023-06-29 05:15:00,69,10.5,76,6,7,0.6837,2023-12-22 05:54:00,8,4,0.0037,0,0.2731,62.58,6,9,9,0.525,2023-08-24 22:17:00,29,0.3374,0.4452,49.57,2.28,0.7649,2.05,4,0.2752,0.664,2023-12-03 23:28:00,4,1,0.0559,36,2,0.5848,9,8,0.4896,0.3754,8,2,0.1046,0.2756,0.6026,0.1591,0.2807,0.752,3,9
E1690,2023-07-27 09:14:00,2023-07-27 18:29:51.814617,8.72,False,True,32.91,0.9115,Remote,Present,4.45,26,52,6.28,5.0,0.9341,0.92,0.3137,1.5,39,82.81,60,3.6,0.7766,30,69,2023-08-02 00:31:00,14,39.92,97,51,56,1,118.22,1.73,7.01,5,68.17,28,0.0116,62,17,0.8319,19,21.46,51.62,8.07,39.54,91.86,55.94,0.0335,32.05,0.3199,73,89,10,6,39,0.0308,4.55,1.56,67,5.88,-0.38,3.68,48,20,0,88,1,23,12.48,3.43,0.64,9,80,72,0.6022,2023-02-03 17:04:00,72,63.88,24,0,8,0.5212,2023-02-18 20:25:00,5,2,0.5496,10,0.5563,4.41,8,4,1,0.701,2023-12-21 05:15:00,77,0.3953,0.8272,62.27,3.41,0.3638,2.63,2,0.4995,0.2741,2023-08-14 14:15:00,6,0,0.7055,36,4,0.3735,6,2,0.7292,0.8859,9,2,0.2143,0.9937,0.8414,0.1926,0.1592,0.7334,2,0
E5159,2023-05-06 10:35:00,2023-05-06 18:50:14.086997,7.65,False,True,36.1,0.1013,Office-A,Absent,2.02,75,55,1.23,1.56,0.9902,3.89,0.9863,6.94,40,79.97,87,1.12,0.15,91,11,2023-02-09 00:20:00,5,72.37,83,97,29,98,102.8,4.84,6.03,2,20.5,97,0.0943,53,34,0.8885,42,15.09,62.49,40.84,21.19,12.34,40.95,0.0895,91.62,0.8699,89,7,2,7,6,0.5767,1.48,5.6,14,7.14,-1.63,5.9,82,32,9,94,92,6,42.35,56.0,0.6157,1,74,79,0.5176,2023-04-23 23:02:00,8,51.5,5,1,7,0.0468,2023-07-30 17:54:00,9,8,0.7209,6,0.1564,11.5,6,7,8,0.7779,2023-09-12 04:21:00,84,0.5109,0.1219,65.27,7.44,0.6761,2.54,7,0.4325,0.9174,2023-10-12 01:07:00,3,4,0.3584,70,6,0.8823,0,10,0.0815,0.1034,5,0,0.8062,0.6116,0.7116,0.836,0.0643,0.9876,7,0
E2379,2023-08-05 10:20:00,2023-08-05 18:51:23.495596,8.24,True,True,16.7,0.8516,Remote,On-Leave,1.24,19,31,2.41,6.1,0.9821,5.32,0.6613,1.81,70,28.96,66,6.41,0.4099,52,12,2023-10-26 20:03:00,22,56.94,28,32,59,50,85.43,4.08,3.48,3,19.35,74,0.522,76,79,0.2017,31,35.67,91.34,61.84,42.07,92.01,9.71,0.5637,49.93,0.799,51,14,10,3,74,0.2416,0.84,1.54,99,0.95,2.32,2.2,86,21,2,8,24,99,17.83,91.27,0.1048,5,19,85,0.3909,2023-01-22 06:59:00,11,29.12,10,2,6,0.2323,2023-08-30 11:16:00,4,7,0.4381,10,0.8566,5.79,1,4,0,0.0068,2023-10-19 18:09:00,31,0.5703,0.0496,41.55,7.68,0.2269,5.45,1,0.1642,0.8999,2023-01-22 22:41:00,3,4,0.1925,25,6,0.6618,2,3,0.1412,0.7745,9,2,0.5066,0.7546,0.0629,0.7126,0.1837,0.6811,9,1
E2395,2023-05-08 10:36:00,2023-05-08 18:56:32.154728,7.55,False,False,47.65,0.7812,Remote,Present,3.5,4,47,5.61,7.86,0.2317,5.4,0.5671,7.11,22,31.56,83,3.54,0.1213,41,40,2023-06-11 20:25:00,35,63.26,14,64,65,73,94.97,2.82,7.5,10,49.42,91,0.606,94,14,0.3261,0,64.71,72.98,67.1,92.24,23.12,57.09,0.0268,34.3,0.1876,22,42,6,0,98,0.8238,4.24,2.28,0,3.08,-4.55,3.18,82,57,1,63,15,59,7.79,29.06,0.8853,7,21,57,0.9422,2023-05-24 18:53:00,86,57.46,14,8,4,0.6905,2023-03-26 13:23:00,2,1,0.535,5,0.99,34.16,9,0,0,0.9619,2023-09-24 22:10:00,22,0.2553,0.4919,26.74,2.39,0.9961,2.26,6,0.6298,0.2303,2023-05-30 20:24:00,2,4,0.4764,58,2,0.5753,2,10,0.7933,0.9727,7,9,0.5969,0.2292,0.7523,0.0195,0.5921,0.6053,1,5
E1295,2023-12-27 10:01:00,2023-12-27 19:24:53.618911,8.87,False,True,31.93,0.7165,Remote,Present,4.11,58,69,1.35,7.62,0.371,1.56,0.4289,3.61,13,51.51,11,1.94,0.8117,24,18,2023-05-04 18:35:00,18,72.91,31,16,46,15,11.61,4.81,3.95,1,60.57,38,0.1858,43,80,0.9194,66,60.35,54.38,60.52,32.58,54.51,24.91,0.197,19.5,0.4815,91,81,2,5,49,0.8927,3.39,2.53,75,7.71,4.44,6.37,4,82,5,27,5,94,43.17,96.62,0.3919,1,92,29,0.6656,2023-05-26 04:24:00,68,41.54,69,9,9,0.2105,2023-10-14 18:58:00,1,9,0.1751,9,0.6361,82.45,3,8,1,0.6312,2023-11-17 00:53:00,18,0.2782,0.0876,53.16,6.64,0.82,4.66,0,0.0474,0.654,2023-12-14 12:56:00,9,0,0.7334,59,4,0.0237,3,10,0.2018,0.6194,2,2,0.1071,0.6575,0.2843,0.446,0.1486,0.2081,3,9
E4174,2023-11-12 08:36:00,2023-11-12 18:28:20.615489,9.52,False,False,21.1,0.6375,Client-Site,On-Leave,5.62,47,69,3.09,1.14,0.4767,4.34,0.9724,5.79,84,76.64,57,3.84,0.3734,15,3,2023-05-05 12:30:00,19,92.36,69,90,86,56,118.71,0.31,3.05,3,82.11,5,0.5513,63,72,0.1082,79,54.63,99.06,1.61,47.65,90.44,74.73,0.1428,68.45,0.8398,64,74,10,1,59,0.7952,4.49,6.0,30,5.77,-1.2,4.62,59,80,2,44,28,14,33.36,98.02,0.0173,6,74,14,0.1997,2023-09-27 16:52:00,33,23.18,4,4,2,0.1439,2023-07-12 11:09:00,6,4,0.3941,4,0.0385,80.33,7,1,2,0.8097,2023-02-14 03:19:00,93,0.7088,0.7237,88.46,4.27,0.2745,1.24,10,0.6566,0.352,2023-10-11 03:21:00,0,1,0.195,87,1,0.1544,4,3,0.2687,0.9489,8,4,0.3996,0.099,0.8278,0.3469,0.7558,0.8862,8,0
E4720,2023-03-01 08:07:00,2023-03-01 17:16:25.727361,8.3,True,False,51.26,0.5949,Office-A,Present,5.13,67,30,3.67,6.95,0.4509,3.94,0.1851,6.25,58,81.91,16,1.71,0.791,51,79,2023-12-03 02:06:00,39,94.19,88,20,100,73,85.95,3.28,0.88,5,41.73,93,0.0393,19,5,0.3892,61,37.37,39.71,51.22,37.33,39.1,89.88,0.6691,94.38,0.1547,56,2,7,0,64,0.5743,3.92,2.87,64,4.16,-1.9,3.36,96,13,4,55,9,84,2.21,71.76,0.0935,6,97,60,0.0907,2023-02-07 08:55:00,11,90.38,31,9,4,0.0438,2023-11-09 03:49:00,2,9,0.5968,9,0.0878,76.82,10,2,10,0.8121,2023-04-27 11:03:00,91,0.4909,0.2087,75.33,7.27,0.1229,2.05,5,0.7967,0.7119,2023-01-31 17:37:00,4,7,0.1615,55,0,0.4722,8,6,0.8071,0.2813,7,5,0.1772,0.962,0.716,0.2738,0.2364,0.6424,3,0
E3216,2023-06-13 10:49:00,2023-06-13 20:32:30.839287,9.1,False,True,37.53,0.6954,Office-B,Absent,6.89,78,5,2.77,3.65,0.2305,6.49,0.8857,4.87,88,16.49,21,7.37,0.1167,46,32,2023-12-16 03:56:00,29,76.96,59,19,15,64,54.63,1.37,1.34,4,37.62,21,0.389,33,91,0.781,67,32.86,4.81,44.89,14.32,27.98,46.53,0.3253,94.58,0.2883,69,78,4,6,1,0.7023,5.6,1.95,75,1.39,2.36,7.03,73,48,5,27,4,24,85.4,26.28,0.1233,2,90,92,0.1185,2023-08-26 11:14:00,10,45.49,71,1,3,0.6781,2023-06-01 01:25:00,8,7,0.3207,7,0.1831,25.7,3,1,4,0.8523,2023-09-11 11:46:00,3,0.7536,0.1224,76.88,1.6,0.7705,7.03,6,0.1339,0.887,2023-01-17 03:19:00,6,3,0.5589,25,7,0.107,6,2,0.8006,0.6771,2,6,0.2618,0.6585,0.1552,0.9558,0.5609,0.8078,9,9
E3585,2023-11-03 10:43:00,2023-11-03 20:00:27.897073,8.88,True,False,24.91,0.9805,Office-A,Absent,6.53,67,19,5.65,1.76,0.5019,0.56,0.446,5.51,91,56.12,1,0.74,0.0568,4,68,2023-06-17 18:25:00,15,38.66,37,73,24,79,56.37,2.3,6.95,2,23.69,32,0.2819,6,56,0.4118,93,3.93,20.91,0.34,13.02,71.68,47.97,0.9754,65.92,0.0998,11,32,1,1,16,0.6285,3.14,2.51,6,2.52,1.33,0.98,86,53,0,79,63,53,64.01,0.9,0.9377,9,62,75,0.1499,2023-08-16 15:54:00,3,56.09,65,7,6,0.3216,2023-11-13 20:08:00,10,0,0.9754,6,0.3606,50.69,1,2,3,0.1189,2023-10-27 23:27:00,41,0.923,0.2193,55.55,3.42,0.0263,3.63,4,0.5663,0.2733,2023-02-06 23:44:00,5,7,0.4729,0,3,0.2756,1,6,0.5404,0.9151,7,10,0.1659,0.9237,0.0427,0.8165,0.0975,0.1797,1,2
E4842,2023-02-01 08:27:00,2023-02-01 16:02:40.569891,7.22,False,False,22.62,0.0173,Remote,On-Leave,2.03,96,75,4.2,7.4,0.9821,2.15,0.5224,2.12,82,33.12,69,7.72,0.881,16,18,2023-11-19 05:26:00,21,15.49,72,96,54,70,41.54,1.77,1.54,1,67.74,98,0.3771,39,84,0.9765,59,82.15,38.07,76.21,34.51,18.5,33.05,0.7167,2.61,0.2622,9,75,2,2,87,0.8227,0.54,1.25,6,5.01,2.27,5.98,91,98,0,41,23,50,61.15,94.66,0.3465,8,77,94,0.8397,2023-10-23 18:24:00,9,91.67,97,10,0,0.7257,2023-10-26 02:51:00,9,4,0.4542,3,0.943,19.0,9,3,4,0.4658,2023-01-09 02:02:00,88,0.3346,0.7837,79.24,6.34,0.7001,2.43,2,0.2444,0.4698,2023-07-27 06:40:00,7,1,0.4165,17,3,0.4805,0,4,0.4916,0.7631,3,5,0.5257,0.4955,0.0819,0.8236,0.3932,0.627,3,0
E2151,2023-01-14 08:53:00,2023-01-14 17:05:10.254767,7.59,True,True,37.05,0.9896,Client-Site,Absent,2.68,40,30,2.77,7.08,0.4139,6.94,0.3835,4.35,41,45.8,85,2.76,0.9295,2,83,2023-07-13 07:10:00,18,91.18,34,93,82,27,88.43,4.46,4.59,3,90.48,2,0.5763,8,88,0.5352,20,9.95,48.4,11.21,60.46,70.89,45.85,0.8483,30.3,0.1278,61,32,2,7,88,0.1472,5.05,3.86,37,3.43,-3.39,4.99,21,27,3,59,97,70,46.93,6.97,0.3679,0,13,12,0.9815,2023-05-15 21:40:00,78,31.72,36,1,7,0.7841,2023-09-20 04:55:00,8,6,0.6365,3,0.2423,95.83,3,3,10,0.6255,2023-06-27 05:00:00,76,0.0138,0.4489,3.59,3.8,0.2395,7.78,4,0.4809,0.3203,2023-08-09 12:17:00,1,8,0.902,3,3,0.2983,10,0,0.1356,0.7501,1,8,0.9853,0.3812,0.4045,0.7657,0.4916,0.0602,1,8
E4216,2023-07-04 10:50:00,2023-07-04 19:35:26.026704,8.5,True,True,15.35,0.3947,Client-Site,Present,4.15,50,76,4.77,5.71,0.21,4.74,0.009,4.12,58,29.26,16,2.41,0.4875,52,62,2023-01-10 13:21:00,44,99.94,82,9,49,49,16.13,3.51,6.5,6,14.95,65,0.8915,44,75,0.5208,50,36.69,67.22,97.99,2.36,72.34,37.96,0.0851,31.03,0.9301,55,48,9,7,38,0.5262,1.67,1.51,32,3.75,4.38,0.58,72,19,3,21,96,68,38.49,36.93,0.839,2,8,18,0.2897,2023-01-23 04:37:00,81,44.66,79,9,5,0.2313,2023-01-20 02:55:00,3,0,0.6917,6,0.2268,47.51,5,4,10,0.9413,2023-07-03 06:55:00,10,0.0075,0.3397,4.03,3.86,0.9082,5.24,0,0.2018,0.1752,2023-01-13 06:56:00,10,5,0.4328,11,6,0.4882,10,1,0.6259,0.1142,2,3,0.2592,0.9996,0.1945,0.5388,0.178,0.8459,6,2
E4384,2023-08-10 10:27:00,2023-08-10 19:10:22.538965,8.11,False,False,36.67,0.8368,Office-B,Absent,0.65,75,17,5.37,7.49,0.3789,6.95,0.9086,2.88,18,70.48,22,5.3,0.3351,33,82,2023-07-28 09:06:00,36,4.43,0,5,95,1,20.99,3.73,6.43,9,67.99,49,0.6507,71,83,0.6548,66,52.3,82.15,13.38,20.43,5.29,93.41,0.4742,26.79,0.7574,37,66,10,1,0,0.8929,0.79,3.94,13,3.64,4.44,5.91,68,32,1,83,88,6,3.39,1.11,0.2047,7,20,36,0.8408,2023-03-27 21:44:00,55,91.77,92,0,7,0.0337,2023-04-12 02:46:00,0,9,0.4806,8,0.2235,9.76,9,3,5,0.3801,2023-01-08 09:30:00,48,0.6773,0.7854,9.24,1.79,0.2935,1.4,2,0.8616,0.9556,2023-01-03 00:35:00,9,2,0.6917,6,0,0.8427,10,4,0.0962,0.2838,3,4,0.4723,0.127,0.0741,0.1242,0.4225,0.0432,4,7
E2820,2023-06-05 08:32:00,2023-06-05 18:48:49.987354,9.82,True,True,27.9,0.0633,Remote,On-Leave,2.22,12,88,5.25,6.1,0.9988,7.92,0.2547,7.84,72,25.9,72,1.93,0.8479,88,66,2023-01-03 21:29:00,34,54.74,69,11,8,76,78.11,3.09,0.52,1,76.23,74,0.7995,7,84,0.183,75,29.2,78.34,44.81,85.18,87.22,83.95,0.5282,29.24,0.4226,70,28,9,2,97,0.5429,5.63,4.94,1,4.53,-1.18,3.41,15,19,3,69,25,71,40.73,47.12,0.2304,6,73,63,0.3213,2023-03-16 00:05:00,99,35.73,85,8,0,0.6256,2023-06-10 21:42:00,7,0,0.7177,6,0.8417,48.43,3,2,0,0.5123,2023-06-03 01:44:00,85,0.0241,0.4613,57.66,7.6,0.9797,5.51,3,0.3661,0.53,2023-05-13 08:25:00,5,1,0.0026,0,3,0.2072,2,10,0.0212,0.0322,6,6,0.6671,0.3357,0.7334,0.1034,0.5145,0.2467,8,10
E4117,2023-04-03 09:22:00,2023-04-03 18:33:58.896611,8.79,True,False,24.33,0.0688,Office-B,On-Leave,6.28,77,24,3.75,4.5,0.5559,6.3,0.5027,2.23,49,81.19,8,6.57,0.0155,72,73,2023-06-20 00:49:00,24,68.15,23,30,35,43,107.79,2.53,4.61,1,25.29,0,0.3391,90,59,0.994,33,83.65,5.25,59.58,78.59,3.3,65.33,0.6254,43.35,0.0891,100,36,3,1,100,0.5681,5.19,0.9,28,6.43,3.11,5.64,24,25,2,0,3,61,53.61,95.31,0.8477,4,96,52,0.973,2023-03-09 00:56:00,23,60.77,75,1,9,0.2484,2023-08-13 22:45:00,5,1,0.1825,2,0.8331,61.02,6,7,8,0.522,2023-05-29 23:54:00,29,0.5383,0.3657,89.9,0.94,0.6264,5.23,6,0.5395,0.6132,2023-07-16 05:13:00,9,8,0.4898,51,6,0.2243,10,2,0.1454,0.2292,3,9,0.0667,0.2394,0.2866,0.1321,0.3925,0.4695,8,1
E3243,2023-12-03 08:43:00,2023-12-03 17:02:16.592237,8.01,False,False,18.76,0.2705,Remote,On-Leave,3.79,87,52,1.03,3.62,0.8979,3.37,0.7577,7.54,31,31.27,29,1.06,0.9554,94,17,2023-08-18 10:16:00,10,84.22,1,2,10,55,92.56,0.04,4.87,10,57.48,93,0.4192,68,18,0.5743,99,83.11,76.01,54.8,99.55,89.64,68.32,0.6201,50.49,0.2169,97,14,6,0,20,0.8411,1.23,6.73,78,5.61,-3.22,3.06,15,10,4,99,98,53,83.26,32.67,0.172,9,88,7,0.2992,2023-08-06 02:56:00,20,49.0,78,7,5,0.1008,2023-10-22 23:02:00,3,4,0.4566,9,0.7217,17.27,4,6,8,0.02,2023-05-01 09:22:00,95,0.4783,0.8253,18.98,4.99,0.2045,2.59,1,0.9508,0.3476,2023-04-14 03:47:00,6,3,0.3352,79,3,0.5854,2,3,0.6135,0.765,3,1,0.9313,0.447,0.7338,0.2415,0.1109,0.9615,2,5
E1192,2023-05-12 08:12:00,2023-05-12 16:39:45.968827,8.15,False,True,18.55,0.2634,Office-B,Present,1.01,81,47,7.84,1.84,0.948,2.61,0.6917,5.83,23,29.62,51,2.64,0.9764,56,62,2023-05-30 13:15:00,46,7.63,76,6,38,3,12.25,1.88,7.97,1,67.67,81,0.539,13,84,0.0147,0,11.79,15.75,93.55,42.12,38.09,30.97,0.8479,31.31,0.7679,24,13,9,10,48,0.6652,1.67,1.85,83,6.57,-4.99,2.22,38,58,0,93,72,94,94.09,69.96,0.0739,3,47,18,0.3622,2023-07-14 00:49:00,17,22.08,30,4,8,0.8093,2023-03-10 05:40:00,0,1,0.6565,8,0.907,29.02,8,3,9,0.4073,2023-07-22 04:03:00,96,0.3484,0.0697,42.42,6.13,0.9988,3.6,0,0.0753,0.7536,2023-11-18 19:58:00,10,1,0.6977,34,1,0.8593,6,7,0.6349,0.1477,2,8,0.114,0.867,0.283,0.3936,0.2666,0.3774,9,1
E3018,2023-12-22 09:53:00,2023-12-22 19:54:35.813875,9.03,False,False,59.83,0.3731,Remote,Absent,6.68,92,62,3.43,3.25,0.0277,6.61,0.3145,4.63,45,34.18,1,3.86,0.1304,80,17,2023-02-20 23:13:00,44,28.61,61,89,32,72,22.48,1.04,7.27,5,48.41,24,0.142,51,6,0.0236,13,80.17,94.14,2.49,70.27,28.39,21.91,0.7385,38.58,0.5555,32,80,6,3,71,0.3751,5.14,7.21,50,1.13,3.6,5.12,29,58,3,86,17,33,86.53,92.3,0.6152,6,66,98,0.0039,2023-04-13 08:16:00,51,70.7,95,9,2,0.8507,2023-04-20 11:18:00,1,0,0.1982,8,0.3548,86.7,5,9,9,0.08,2023-06-18 03:33:00,98,0.9594,0.1154,10.59,3.65,0.7375,7.7,2,0.8516,0.0371,2023-05-01 17:51:00,2,5,0.2594,12,0,0.138,9,7,0.0932,0.9017,10,5,0.7418,0.7661,0.673,0.1836,0.8915,0.2192,4,5
E3337,2023-10-20 09:17:00,2023-10-20 18:52:27.017267,8.7,False,False,53.46,0.9537,Office-A,On-Leave,2.51,61,11,0.61,5.5,0.2529,4.99,0.3918,6.92,43,20.99,93,1.6,0.0873,45,50,2023-10-09 02:48:00,47,57.66,20,54,74,35,39.91,2.9,4.03,2,80.24,7,0.7989,22,87,0.6597,15,29.69,96.33,44.18,86.96,80.56,92.29,0.978,33.44,0.519,78,43,7,5,94,0.0794,7.09,4.29,10,0.66,4.54,4.19,76,77,10,72,24,65,29.84,83.36,0.3528,9,41,55,0.8611,2023-10-03 17:41:00,39,48.13,68,8,4,0.8898,2023-03-14 17:27:00,1,10,0.5966,10,0.7532,39.6,3,5,5,0.9136,2023-05-06 06:28:00,54,0.2279,0.6058,17.5,3.31,0.1177,2.1,7,0.0953,0.5136,2023-04-26 17:34:00,3,3,0.4851,21,9,0.3128,4,1,0.1795,0.5942,9,10,0.1169,0.4935,0.3279,0.6606,0.5333,0.9982,10,9
E4903,2023-06-12 10:17:00,2023-06-12 19:22:29.374581,8.44,False,True,38.89,0.053,Office-A,Present,4.48,54,57,1.26,2.29,0.3629,2.43,0.623,6.39,50,81.67,97,3.45,0.0731,1,62,2023-11-21 08:21:00,45,18.96,98,6,38,38,57.5,1.2,2.11,3,53.61,93,0.8571,77,79,0.3173,55,46.1,71.98,44.4,35.0,32.63,30.89,0.8465,0.88,0.9974,45,74,9,10,52,0.7147,5.21,0.97,87,0.85,4.82,2.02,55,55,0,76,81,77,26.95,25.13,0.7785,4,52,92,0.8711,2023-09-22 04:15:00,23,3.39,61,7,2,0.7888,2023-07-13 15:57:00,9,2,0.3728,7,0.4505,19.45,5,7,1,0.9122,2023-09-12 23:34:00,65,0.9928,0.3807,60.34,3.7,0.6132,2.44,0,0.4847,0.9902,2023-02-28 03:47:00,7,5,0.9706,17,10,0.4551,7,10,0.1233,0.1208,7,7,0.5243,0.0143,0.0597,0.6892,0.0229,0.1134,4,7
E1696,2023-09-06 08:39:00,2023-09-06 17:11:26.575072,8.0,True,True,32.52,0.3027,Office-A,On-Leave,4.95,1,24,2.31,0.67,0.3985,5.42,0.5988,3.0,17,85.12,83,4.97,0.4691,47,14,2023-12-14 05:35:00,36,19.41,88,77,28,5,37.45,4.07,4.55,9,24.56,27,0.7292,22,13,0.4393,70,26.7,40.12,90.22,7.07,40.19,94.66,0.2249,38.77,0.1452,24,41,3,1,3,0.3584,2.07,2.32,56,4.04,-2.17,0.65,76,95,1,18,75,50,24.33,35.99,0.7713,9,63,50,0.1884,2023-01-14 17:36:00,84,80.33,64,9,10,0.7243,2023-09-08 09:43:00,3,1,0.3354,0,0.8265,35.82,4,5,6,0.4033,2023-10-09 02:00:00,80,0.8506,0.1809,94.3,4.07,0.2626,3.84,6,0.2961,0.4616,2023-08-23 08:35:00,5,9,0.4783,46,0,0.0668,0,2,0.8825,0.391,6,1,0.3906,0.6543,0.0761,0.7523,0.1187,0.9163,7,3
E4561,2023-04-01 09:15:00,2023-04-01 17:56:44.948469,8.24,False,False,27.57,0.8788,Remote,On-Leave,7.86,70,31,6.06,6.57,0.7317,0.57,0.0951,6.49,47,85.61,68,2.7,0.0011,31,77,2023-02-06 18:30:00,32,86.23,1,14,95,47,113.26,1.11,1.09,2,80.25,98,0.8451,1,49,0.505,51,92.93,2.23,58.63,55.52,79.62,90.51,0.0288,14.93,0.3186,56,81,8,5,6,0.6288,4.23,7.27,100,2.07,4.73,5.01,12,63,3,21,74,36,35.83,55.18,0.8246,0,95,84,0.6206,2023-09-23 01:25:00,16,32.16,64,2,3,0.6663,2023-04-13 21:22:00,4,0,0.8909,4,0.7696,38.48,2,2,1,0.3217,2023-03-23 09:29:00,6,0.5354,0.0681,40.98,0.77,0.5204,1.73,10,0.9634,0.6817,2023-06-06 07:57:00,9,5,0.347,33,10,0.1697,10,8,0.2868,0.2798,6,5,0.8739,0.0807,0.5051,0.9597,0.8061,0.4302,5,0
E5295,2023-05-01 10:35:00,2023-05-01 19:48:32.944686,8.43,False,False,47.52,0.9605,Office-B,Absent,2.67,15,63,4.45,6.29,0.0132,1.95,0.0387,6.72,7,22.98,26,5.6,0.3157,100,92,2023-12-07 20:55:00,36,2.5,70,97,86,77,65.79,0.39,6.26,3,10.63,9,0.2213,74,19,0.5343,37,68.66,14.55,46.76,95.41,41.12,56.21,0.0363,96.5,0.8555,4,85,10,4,29,0.2673,5.42,4.19,52,4.34,-2.9,2.51,33,98,10,52,0,43,62.34,61.15,0.8996,8,36,51,0.8002,2023-03-07 21:27:00,10,28.41,79,2,0,0.4791,2023-06-05 19:47:00,8,6,0.2057,4,0.0429,63.91,0,6,5,0.129,2023-07-05 10:12:00,16,0.4775,0.7933,73.65,2.72,0.3952,2.8,4,0.4821,0.2433,2023-01-15 19:30:00,7,2,0.1939,18,10,0.7348,0,10,0.7111,0.2618,0,4,0.3346,0.9561,0.8442,0.0821,0.6041,0.3278,1,1
E3129,2023-08-17 08:55:00,2023-08-17 18:29:55.893087,9.28,True,False,18.19,0.6637,Office-A,Present,5.72,75,84,0.72,7.69,0.9774,0.54,0.4645,7.5,81,27.29,97,1.53,0.8287,54,80,2023-05-09 04:21:00,37,44.41,90,27,13,95,5.09,4.85,3.94,1,79.0,61,0.8824,80,85,0.0322,78,82.92,91.55,49.63,31.48,69.68,26.2,0.4897,91.61,0.8156,83,62,2,2,88,0.5016,5.69,1.05,54,6.14,-3.07,1.91,47,96,8,58,96,100,78.4,99.47,0.6151,6,15,36,0.9861,2023-08-10 03:13:00,50,2.91,34,4,6,0.6313,2023-02-06 15:02:00,10,4,0.9509,9,0.3511,37.8,0,5,6,0.7564,2023-07-27 15:03:00,95,0.5824,0.3906,77.86,3.87,0.8133,2.51,9,0.6291,0.8707,2023-12-17 02:10:00,0,7,0.2795,40,4,0.5857,8,8,0.4729,0.3255,5,4,0.1914,0.1303,0.3683,0.4936,0.3716,0.0266,5,3
