employee_id,punch_in_time,punch_out_time,total_logged_hours_day,late_arrival_flag,early_departure_flag,break_duration_minutes,biometric_match_score,punch_location,attendance_status,overtime_hours,late_start_count_per_week,early_exit_count_per_week,total_hours_per_week,variance_in_work_hours,absenteeism_rate,avg_daily_hours,punctuality_score,meeting_hours_per_week,meeting_counts_per_week,avg_meeting_duration_minutes,back_to_back_meetings_count,after_hours_meetings_count,meeting_accepted_ratio,meeting_organizer_count,meeting_attendee_count_avg,focus_time_hours_per_week,largest_meeting_attendees,recurring_meeting_percentage,messages_sent_per_day,messages_received_per_day,messages_sent_per_week,messages_received_per_week,avg_response_latency_min,communication_burstiness,after_hours_message_ratio,communication_balance,conversation_length_avg,channels_active_count,dm_vs_channel_ratio,emoji_reaction_count,mentions_received_count,message_edit_ratio,urgent_message_count,status_available_percentage,status_busy_percentage,status_away_percentage,status_dnd_percentage,avg_tasks_assigned_per_week,avg_tasks_completed_per_week,task_completion_rate,avg_task_age_days,overdue_task_ratio,overdue_task_count,in_progress_task_count,story_points_committed_per_week,story_points_completed_per_week,unique_projects_count,context_switching_score,logged_hours_per_week,logged_hours_per_day,worklog_entry_count_per_week,avg_worklog_session_duration,worklog_variance,billable_hours_percentage,github_commits_per_day,github_commits_per_week,github_commit_days_active,github_lines_added_per_week,github_lines_deleted_per_week,github_lines_changed_total,github_avg_commit_size,github_commit_message_length_avg,github_weekend_commit_ratio,github_prs_per_week,github_prs_merged_count,github_prs_open_count,github_pr_merge_rate,github_avg_pr_merge_time_hours,github_pr_comment_count_avg,github_pr_review_cycles_avg,github_pr_size_lines_avg,github_reviews_per_week,github_review_comments_given,github_review_approval_rate,github_review_response_time_hours,github_issues_created_per_week,github_issues_closed_per_week,github_issue_close_rate,github_repo_context_switching,github_activity_consistency,github_primary_repo_percentage,github_language_diversity,emails_sent_per_day,emails_received_per_day,email_response_rate,email_avg_response_time_hours,unread_email_count,emails_with_attachments_ratio,email_importance_high_ratio,email_thread_depth_avg,after_hours_email_ratio,calendar_fragmentation_score,deep_work_hours_per_week,collaboration_network_size,network_centrality_score,internal_external_comm_ratio,avg_Jira_ticket_resolution_time_days,jira_tickets_created_per_week,jira_tickets_closed_per_week,jira_ticket_reopen_rate,jira_bug_count_per_week,productivity_index,collaboration_score,focus_efficiency,multitasking_load,burnout_risk_score,work_life_balance_score,stress_indicator,workload_intensity,consistency_score,morning_activity_ratio,afternoon_activity_ratio,evening_activity_ratio,night_activity_ratio,weekend_work_ratio,Wellbeing Score,Overall Effciency score
E1141,2023-01-06 10:02:00,2023-01-06 18:50:11.894682,8.01,True,False,47.63,0.4143,Office-A,Absent,5.27,33,72,6.93,0.72,0.0255,6.63,0.4199,5.68,35,34.46,77,0.88,0.0349,10,51,2023-04-15 22:51:00,19,96.36,21,17,26,67,83.5,1.34,6.09,0,41.75,78,0.6369,51,67,0.9128,96,37.47,74.58,75.41,37.03,49.2,22.96,0.352,83.35,0.2122,93,68,6,5,44,0.1655,4.29,5.59,48,4.14,-0.7,3.34,99,54,3,23,72,41,67.49,67.92,0.1247,0,21,37,0.6657,2023-12-09 05:55:00,78,47.24,76,2,4,0.7861,2023-02-09 01:24:00,2,3,0.4733,6,0.6071,13.47,3,1,4,0.1968,2023-04-13 12:20:00,84,0.3377,0.7723,65.55,1.71,0.849,5.16,0,0.4419,0.3571,2023-10-20 04:34:00,4,9,0.5764,72,10,0.6359,6,8,0.7669,0.2909,2,7,0.3396,0.699,0.368,0.0722,0.7776,0.1787,10,8
E3679,2023-03-23 09:02:00,2023-03-23 18:38:18.350185,9.32,True,False,16.87,0.4457,Office-A,Absent,4.5,38,58,3.92,6.37,0.7662,1.95,0.3541,2.06,1,23.22,87,2.64,0.4493,24,75,2023-03-20 11:20:00,46,82.44,14,99,71,70,109.9,0.96,0.9,6,58.66,94,0.2761,8,93,0.2991,74,41.95,20.55,1.45,50.02,59.19,44.44,0.741,30.81,0.4169,88,42,10,0,48,0.0533,0.75,3.92,2,4.53,-3.59,5.06,23,0,10,30,100,58,4.58,55.25,0.4168,2,2,43,0.1392,2023-11-01 16:22:00,23,42.96,50,4,6,0.6618,2023-04-30 01:46:00,2,0,0.1044,1,0.3221,60.93,3,7,4,0.3328,2023-04-25 20:30:00,21,0.3298,0.3885,39.51,6.51,0.3095,7.5,1,0.9188,0.9591,2023-02-19 11:48:00,8,10,0.4957,47,6,0.4229,6,5,0.8187,0.478,5,8,0.853,0.0552,0.3344,0.6675,0.4421,0.3594,9,5
E3947,2023-09-18 09:19:00,2023-09-18 17:32:09.390751,7.44,False,True,46.9,0.9515,Office-B,On-Leave,5.79,1,28,7.12,7.86,0.8134,6.92,0.3484,3.02,33,49.06,38,5.68,0.7219,49,96,2023-03-02 03:38:00,14,4.68,49,87,68,23,110.96,2.97,4.86,2,88.59,6,0.0336,22,42,0.3166,33,28.34,18.81,32.6,87.64,42.32,11.39,0.0079,99.95,0.8421,10,18,8,9,92,0.8083,4.43,6.86,53,4.4,1.91,2.61,95,5,7,88,81,43,94.29,58.48,0.5211,10,27,75,0.9073,2023-08-04 20:46:00,31,12.32,17,3,1,0.6676,2023-03-09 22:44:00,6,4,0.1257,6,0.8462,39.79,10,7,8,0.6135,2023-11-29 03:19:00,94,0.8949,0.8349,53.39,1.6,0.4846,3.91,7,0.8136,0.7115,2023-12-23 03:40:00,1,4,0.895,80,10,0.9498,2,6,0.8025,0.8574,3,1,0.1786,0.8265,0.4387,0.6796,0.9828,0.2456,3,5
E4936,2023-01-20 09:40:00,2023-01-20 18:40:33.277775,8.46,False,True,32.8,0.8683,Client-Site,Present,5.33,42,71,6.94,1.1,0.2891,2.02,0.3663,6.4,58,46.11,88,4.72,0.1568,44,3,2023-07-09 13:49:00,8,89.27,62,74,91,5,13.72,3.55,7.75,8,14.16,22,0.877,77,22,0.2202,15,97.13,80.52,85.21,86.46,24.13,99.12,0.2062,96.65,0.657,43,21,6,0,44,0.939,7.46,5.63,69,6.18,-0.48,2.62,75,85,0,4,30,10,6.34,29.61,0.2129,0,5,92,0.3972,2023-02-04 08:40:00,98,39.92,80,6,0,0.6101,2023-09-28 04:01:00,4,1,0.5712,0,0.8654,82.25,0,8,7,0.6621,2023-10-06 09:28:00,33,0.5456,0.0703,69.65,0.61,0.0809,0.9,3,0.9883,0.5023,2023-03-26 16:21:00,7,7,0.7537,91,6,0.8784,9,7,0.4034,0.9505,3,3,0.465,0.6624,0.2201,0.3604,0.8452,0.624,8,9
E3848,2023-09-06 10:21:00,2023-09-06 18:02:29.974856,7.29,False,True,24.14,0.7113,Office-A,Absent,3.73,42,28,4.28,5.42,0.9507,4.62,0.2607,6.93,54,66.35,100,3.05,0.6398,55,52,2023-03-25 15:26:00,18,48.49,40,36,4,67,34.97,3.16,4.01,2,52.17,25,0.401,80,86,0.2898,20,61.27,25.99,26.11,57.51,62.8,18.06,0.1219,86.79,0.8522,9,17,10,10,19,0.8648,3.59,6.14,29,4.0,3.31,1.69,70,66,7,83,0,78,11.97,79.65,0.7893,10,5,68,0.6576,2023-06-15 18:58:00,58,98.17,85,10,4,0.6942,2023-05-15 02:16:00,0,2,0.5449,2,0.2373,66.46,3,1,9,0.425,2023-07-26 11:31:00,30,0.8043,0.5501,11.07,2.72,0.305,2.25,6,0.9235,0.9136,2023-11-01 14:53:00,9,1,0.1335,9,0,0.3518,3,3,0.6357,0.502,1,10,0.8121,0.4551,0.006,0.4693,0.1421,0.7055,1,1
E4726,2023-03-22 10:26:00,2023-03-22 18:53:51.800557,7.74,True,True,43.76,0.2872,Office-B,On-Leave,5.5,62,68,6.68,2.53,0.8782,8.0,0.8063,7.37,82,48.98,7,0.81,0.486,92,13,2023-11-19 06:47:00,46,26.1,12,9,46,7,115.62,2.71,3.38,6,1.59,23,0.6018,23,78,0.8757,52,7.7,36.24,42.34,26.12,35.63,20.78,0.6372,44.05,0.3179,55,51,9,4,82,0.6172,6.32,4.74,42,4.08,1.5,2.81,6,8,6,14,54,10,68.77,22.57,0.3455,9,98,82,0.3391,2023-06-20 12:37:00,5,29.92,71,1,5,0.8292,2023-07-07 20:32:00,1,3,0.095,5,0.3618,28.52,0,2,4,0.8171,2023-03-03 14:42:00,40,0.741,0.9542,36.47,2.12,0.7526,4.16,6,0.2113,0.8956,2023-09-11 11:12:00,1,5,0.0077,75,7,0.3078,4,9,0.9044,0.4515,8,10,0.0526,0.8629,0.8903,0.2174,0.8939,0.6824,7,8
E5731,2023-02-08 08:21:00,2023-02-08 18:02:31.937476,9.41,True,False,16.86,0.6719,Remote,Present,4.05,4,51,3.19,6.0,0.5964,6.85,0.0277,7.08,73,38.38,85,1.12,0.352,40,93,2023-04-19 07:30:00,16,73.83,18,35,47,65,44.41,2.9,5.67,10,64.17,49,0.4197,51,24,0.4436,64,49.89,28.73,14.47,13.07,79.02,29.21,0.5538,70.55,0.1079,43,44,1,3,46,0.0852,2.64,5.87,97,0.79,-3.14,4.93,5,21,2,56,35,8,25.88,2.17,0.2248,5,15,28,0.1482,2023-08-29 14:57:00,91,34.0,85,9,1,0.6987,2023-10-05 10:35:00,4,8,0.9187,1,0.1046,0.22,6,9,5,0.2239,2023-09-13 23:32:00,58,0.2225,0.7051,19.66,1.73,0.7937,0.82,10,0.7382,0.0306,2023-02-05 07:56:00,2,3,0.0719,33,6,0.6547,0,7,0.5832,0.3476,7,6,0.8565,0.0335,0.63,0.5993,0.7947,0.2169,0,5
E3084,2023-12-07 09:21:00,2023-12-07 19:32:58.972948,9.56,True,True,38.28,0.6195,Remote,Present,6.6,55,90,3.05,5.75,0.6057,7.78,0.2837,6.61,82,26.94,51,1.31,0.8926,48,27,2023-02-17 14:39:00,35,12.45,51,92,4,85,53.69,3.95,6.36,2,62.62,87,0.1352,67,1,0.9007,86,56.37,22.4,34.33,85.01,11.56,79.64,0.8154,44.79,0.7772,80,45,8,3,37,0.1353,7.26,7.0,25,2.31,0.33,7.74,56,91,6,50,11,73,19.02,42.42,0.9206,1,50,20,0.3197,2023-10-08 16:47:00,16,71.77,73,2,5,0.3224,2023-10-14 21:46:00,1,2,0.0461,3,0.7522,66.07,7,5,9,0.5757,2023-03-10 09:05:00,32,0.0177,0.8877,27.76,1.5,0.6739,4.6,5,0.416,0.9796,2023-12-14 23:38:00,0,10,0.4556,70,6,0.603,8,5,0.9335,0.8856,5,3,0.0504,0.4826,0.4565,0.5864,0.0974,0.8792,9,8
E1534,2023-03-02 09:19:00,2023-03-02 18:29:12.979080,8.34,True,True,49.81,0.9427,Remote,Present,2.8,58,49,0.86,0.89,0.1793,7.4,0.0658,3.87,98,81.35,84,4.45,0.0271,73,86,2023-06-18 09:57:00,11,29.56,95,51,49,27,98.99,2.53,2.63,1,23.64,0,0.7881,21,2,0.9413,77,83.63,62.95,98.94,34.64,16.31,97.72,0.3288,47.3,0.0562,49,99,4,7,88,0.2807,7.34,1.1,73,3.22,-0.48,1.47,6,61,10,52,13,87,13.63,24.6,0.5211,9,97,21,0.1965,2023-10-19 00:35:00,57,47.54,6,6,8,0.2305,2023-01-23 05:12:00,8,9,0.6719,0,0.6526,55.31,9,7,10,0.7135,2023-02-21 04:52:00,57,0.7243,0.0283,22.83,7.06,0.4966,3.51,8,0.9056,0.3687,2023-03-24 07:29:00,9,2,0.8202,10,7,0.4614,5,4,0.9353,0.7934,1,1,0.778,0.6995,0.1589,0.8225,0.1715,0.9947,2,0
E1454,2023-06-18 09:49:00,2023-06-18 19:16:05.108348,8.84,False,True,36.93,0.6981,Client-Site,Present,4.56,70,26,5.79,3.59,0.687,0.82,0.9308,6.98,23,63.91,85,4.07,0.0426,50,2,2023-01-21 16:23:00,32,30.84,82,95,98,43,75.32,2.94,1.86,0,21.92,43,0.264,0,73,0.1606,46,2.3,30.46,66.35,52.65,34.43,46.45,0.1279,75.0,0.1218,87,15,5,6,21,0.2261,6.52,2.76,52,7.72,-3.14,6.94,30,23,1,4,82,42,85.45,58.81,0.3863,7,89,13,0.7451,2023-09-15 15:03:00,60,88.96,28,8,5,0.1951,2023-07-27 03:10:00,3,6,0.8279,3,0.0371,73.74,3,9,9,0.764,2023-09-26 10:19:00,79,0.6915,0.6389,5.6,7.64,0.5169,4.47,9,0.6644,0.3591,2023-08-11 02:07:00,5,7,0.3576,52,5,0.5058,3,1,0.2458,0.0237,6,8,0.8956,0.3018,0.7059,0.2092,0.5625,0.7799,6,1
E2709,2023-09-23 09:54:00,2023-09-23 18:38:54.136528,8.16,True,True,35.52,0.0354,Remote,On-Leave,7.33,46,69,6.72,4.97,0.8007,3.04,0.6767,3.35,96,79.95,65,5.05,0.4272,89,51,2023-02-19 13:19:00,15,21.16,30,11,92,38,24.44,3.82,2.13,10,48.46,27,0.0967,91,53,0.7169,14,12.48,42.26,11.69,82.43,88.32,86.25,0.5662,49.72,0.8812,44,83,4,7,1,0.9657,1.28,5.34,82,6.0,1.95,0.73,19,58,10,21,74,79,91.72,23.0,0.6262,3,45,98,0.6604,2023-10-19 23:21:00,33,61.89,95,2,7,0.1731,2023-02-09 21:13:00,7,1,0.0858,4,0.4366,55.5,6,5,7,0.2512,2023-12-15 18:09:00,78,0.456,0.0154,83.45,2.03,0.8226,1.85,7,0.9962,0.5795,2023-07-13 04:48:00,9,5,0.5335,71,6,0.5489,9,6,0.5225,0.2875,4,10,0.4738,0.7732,0.7485,0.3326,0.4408,0.4297,5,0
E1541,2023-11-23 08:22:00,2023-11-23 17:54:26.386068,8.73,False,False,48.44,0.2287,Office-A,Absent,4.74,19,8,1.06,5.58,0.9329,1.82,0.9498,1.42,49,29.45,93,4.63,0.1614,72,80,2023-10-11 01:18:00,46,87.12,100,23,79,85,95.79,1.17,1.98,6,85.28,44,0.2743,41,7,0.8354,8,59.35,8.09,28.44,32.79,14.89,26.97,0.5875,57.07,0.9606,63,99,8,6,86,0.4954,7.16,3.07,41,5.93,0.32,0.71,81,60,8,37,51,82,58.88,13.24,0.7664,2,59,12,0.2739,2023-03-09 01:18:00,24,31.67,66,1,0,0.6246,2023-04-11 14:46:00,5,1,0.5476,7,0.3559,51.65,10,6,7,0.3791,2023-04-04 18:45:00,37,0.5154,0.1713,77.65,2.13,0.5342,7.49,10,0.7331,0.4065,2023-12-01 13:32:00,1,8,0.3759,25,0,0.9718,2,10,0.4726,0.2363,6,7,0.0406,0.1075,0.2483,0.4757,0.3102,0.5776,6,5
E5335,2023-05-11 08:49:00,2023-05-11 17:57:20.505798,8.67,False,True,28.0,0.5262,Office-B,Present,5.39,97,15,3.58,2.19,0.8743,3.36,0.352,6.55,98,26.69,94,3.11,0.2779,53,76,2023-08-31 07:09:00,28,92.49,25,58,81,83,116.75,1.41,2.37,7,49.55,83,0.6737,83,12,0.9573,69,41.99,16.75,87.44,44.71,37.21,6.35,0.7729,30.87,0.2036,35,77,2,10,63,0.5525,5.12,1.17,76,0.58,-2.4,2.0,78,92,3,70,9,42,61.73,84.72,0.5269,7,97,55,0.3102,2023-04-02 10:06:00,54,64.44,18,5,8,0.8968,2023-05-31 06:15:00,0,1,0.0586,5,0.7031,32.59,6,9,4,0.5649,2023-08-18 02:10:00,76,0.9954,0.8546,38.29,6.57,0.7523,0.76,0,0.0701,0.9279,2023-05-30 12:40:00,0,3,0.0267,53,9,0.3879,3,8,0.376,0.2231,0,2,0.7005,0.2747,0.5812,0.0761,0.5266,0.0896,0,3
E3454,2023-11-17 08:24:00,2023-11-17 18:17:27.595088,9.16,True,True,43.88,0.8647,Office-B,Present,2.75,86,100,3.28,7.82,0.3256,3.06,0.6694,0.64,36,63.74,76,1.15,0.7338,61,23,2023-01-02 11:34:00,25,13.75,81,70,6,3,46.03,4.94,3.15,9,61.81,11,0.3237,82,100,0.1758,5,12.34,5.35,27.89,28.16,83.31,89.22,0.6462,76.23,0.6709,17,61,2,4,25,0.1802,1.84,7.43,72,4.31,3.84,2.21,47,92,1,96,19,68,85.98,41.93,0.2504,6,85,11,0.0972,2023-09-10 14:39:00,77,67.77,64,6,1,0.2159,2023-07-06 23:01:00,10,4,0.3044,9,0.4678,68.68,5,1,0,0.285,2023-03-30 18:38:00,80,0.9027,0.7568,7.0,5.2,0.9823,4.03,2,0.4108,0.8115,2023-07-15 21:24:00,8,6,0.9663,41,8,0.4137,0,6,0.4192,0.6362,2,8,0.1398,0.0306,0.516,0.6953,0.9073,0.486,2,5
E5035,2023-01-02 08:15:00,2023-01-02 16:44:02.521829,7.76,True,True,43.68,0.1859,Client-Site,Present,7.11,5,66,3.96,6.42,0.6182,3.63,0.5077,2.57,6,42.32,88,5.6,0.3575,73,7,2023-09-30 13:33:00,33,68.09,55,49,38,37,47.12,4.82,2.51,4,60.43,32,0.9945,14,95,0.152,15,92.0,55.12,95.12,67.42,49.48,39.93,0.6646,61.57,0.9902,88,76,0,3,85,0.2969,0.56,0.79,31,5.6,2.61,4.28,45,32,2,57,74,25,89.21,77.17,0.9121,7,67,3,0.2398,2023-10-09 04:38:00,62,88.26,89,1,2,0.9052,2023-12-30 12:16:00,3,3,0.7874,3,0.7421,38.73,2,5,0,0.6727,2023-05-21 01:01:00,23,0.0873,0.3223,21.86,2.5,0.7957,5.01,9,0.4712,0.4943,2023-01-10 12:34:00,2,10,0.7938,98,7,0.7687,1,9,0.8948,0.9484,0,0,0.2517,0.7576,0.0663,0.9853,0.6208,0.3663,2,1
E1981,2023-07-29 08:57:00,2023-07-29 17:13:11.490416,7.38,True,True,53.5,0.3606,Office-A,Present,4.97,15,7,5.48,1.88,0.9201,7.3,0.6735,7.84,45,31.05,56,5.49,0.5201,19,14,2023-07-06 00:21:00,47,82.34,31,28,65,99,13.88,0.47,1.23,7,49.11,21,0.0294,87,56,0.5818,37,67.73,86.6,13.82,77.03,27.15,40.32,0.1281,98.51,0.3669,35,30,6,2,83,0.2755,7.78,6.26,90,6.51,2.8,5.66,57,54,7,66,66,86,93.73,45.3,0.3356,0,54,92,0.2339,2023-06-05 14:21:00,94,49.63,27,10,5,0.6738,2023-04-30 21:46:00,10,4,0.7658,8,0.6626,60.59,1,1,0,0.5161,2023-03-31 01:54:00,86,0.5543,0.7251,1.35,2.36,0.1116,6.25,5,0.9475,0.8707,2023-04-23 18:06:00,6,10,0.7136,72,7,0.1537,10,4,0.915,0.6863,3,1,0.1576,0.4657,0.4926,0.205,0.3296,0.8182,0,6
E2026,2023-11-25 09:42:00,2023-11-25 18:00:50.812719,7.98,False,False,19.75,0.5972,Office-B,On-Leave,7.58,36,14,6.96,5.04,0.3951,4.15,0.9141,2.51,13,81.04,35,2.34,0.662,16,70,2023-07-02 04:53:00,11,20.22,20,94,81,83,82.49,3.26,2.82,0,85.86,12,0.3879,4,78,0.3084,0,53.32,98.35,68.9,39.51,53.49,52.19,0.0559,37.6,0.3658,38,2,9,9,29,0.5458,5.39,4.06,2,7.36,-2.83,3.57,89,54,6,83,96,80,45.82,34.18,0.6967,2,5,93,0.6139,2023-07-02 21:48:00,55,39.24,80,8,9,0.8033,2023-06-30 08:01:00,0,0,0.2838,7,0.3594,84.8,10,5,7,0.7709,2023-02-05 06:28:00,36,0.9059,0.2527,29.27,6.84,0.8467,7.46,8,0.2203,0.062,2023-12-25 18:31:00,0,6,0.4203,86,8,0.6067,3,3,0.0282,0.3161,6,0,0.6616,0.5227,0.1164,0.4404,0.7904,0.3477,0,4
E4027,2023-01-29 10:33:00,2023-01-29 20:08:08.908022,8.61,True,False,58.51,0.3619,Office-A,On-Leave,5.09,84,73,2.24,3.71,0.6693,3.64,0.7533,6.03,65,31.29,39,2.64,0.8515,58,4,2023-12-12 17:31:00,38,29.52,73,3,24,74,82.53,3.34,3.31,9,54.6,68,0.1412,20,41,0.8523,99,81.16,15.25,50.79,9.93,49.74,3.85,0.2764,69.6,0.6708,59,59,9,5,90,0.4346,3.19,1.35,66,4.25,2.9,6.37,3,1,6,61,72,29,25.45,55.65,0.7714,8,36,99,0.5293,2023-06-25 22:26:00,43,46.0,38,7,0,0.2461,2023-02-18 00:54:00,8,7,0.7006,7,0.3546,71.34,4,8,10,0.8283,2023-03-06 17:03:00,83,0.7885,0.4242,48.38,3.09,0.7927,2.68,1,0.5701,0.524,2023-12-08 06:42:00,1,9,0.3348,18,7,0.4389,1,10,0.6537,0.602,6,3,0.3202,0.1641,0.7124,0.3279,0.9907,0.4272,5,9
E2627,2023-06-17 08:52:00,2023-06-17 17:56:11.041750,8.62,False,True,26.83,0.0732,Client-Site,Absent,2.88,10,97,5.97,5.24,0.1543,1.3,0.2368,5.34,26,59.26,68,0.87,0.047,51,1,2023-01-23 08:59:00,50,95.45,81,71,27,99,50.99,3.43,3.81,4,2.86,75,0.6153,85,100,0.9132,46,34.15,70.63,1.27,53.82,72.71,42.59,0.536,22.69,0.253,40,87,1,10,23,0.7358,0.92,5.14,66,5.75,1.24,0.88,49,31,7,23,66,67,8.3,89.39,0.1383,4,13,25,0.4686,2023-02-21 16:26:00,44,7.38,67,1,4,0.1608,2023-04-24 16:51:00,7,4,0.0123,6,0.863,50.05,0,3,8,0.7725,2023-01-13 06:04:00,75,0.6437,0.2725,1.74,3.78,0.448,1.83,9,0.384,0.3973,2023-06-21 21:54:00,6,4,0.4924,93,4,0.7272,5,8,0.6447,0.9709,3,8,0.9023,0.6313,0.6347,0.522,0.3081,0.8398,7,5
E2523,2023-03-30 09:31:00,2023-03-30 19:09:08.164797,9.3,False,True,19.99,0.5135,Remote,On-Leave,5.11,2,42,0.85,6.2,0.3365,1.1,0.8323,4.9,68,77.77,24,0.58,0.4603,70,80,2023-05-26 12:44:00,23,92.86,23,98,16,79,77.44,4.12,7.28,9,20.29,13,0.9043,75,63,0.5681,77,41.43,71.39,48.67,2.8,86.42,91.04,0.8517,62.82,0.218,9,0,7,3,83,0.7568,0.63,7.98,49,0.93,3.19,1.91,29,5,8,96,65,100,36.26,84.32,0.0033,8,100,78,0.1404,2023-07-27 00:03:00,2,19.71,17,5,0,0.6284,2023-02-23 19:37:00,1,0,0.1106,5,0.5679,82.79,8,8,0,0.4785,2023-12-09 09:19:00,83,0.6153,0.0555,27.48,5.03,0.6649,5.57,2,0.6539,0.1416,2023-06-29 21:02:00,8,2,0.7975,62,10,0.6633,8,4,0.9967,0.9075,0,6,0.595,0.806,0.8639,0.2115,0.0208,0.0023,10,5
E4399,2023-03-22 10:58:00,2023-03-22 21:24:29.179808,9.66,False,False,46.75,0.0727,Remote,Present,1.32,17,25,2.18,4.74,0.2192,5.41,0.8989,4.84,46,67.32,64,4.08,0.4407,26,85,2023-08-26 12:16:00,30,13.57,17,46,94,60,119.21,4.49,4.42,7,0.82,12,0.8479,12,34,0.8493,71,68.77,76.47,16.56,85.04,38.37,38.9,0.5172,6.52,0.627,80,5,0,4,67,0.6173,3.94,4.49,59,1.29,1.97,2.57,98,12,0,49,50,82,20.25,60.86,0.5137,4,70,48,0.7122,2023-11-08 11:06:00,24,50.44,16,7,5,0.4798,2023-10-06 15:36:00,0,8,0.1012,0,0.9645,10.83,10,1,3,0.3802,2023-01-27 12:00:00,21,0.7195,0.153,45.37,4.91,0.2294,1.78,1,0.9369,0.8849,2023-05-30 12:26:00,5,3,0.9659,0,3,0.5398,10,9,0.1179,0.8605,9,5,0.7473,0.9317,0.8389,0.0806,0.0425,0.5433,10,6
E5135,2023-06-09 08:44:00,2023-06-09 18:25:40.732447,8.84,False,False,51.26,0.2661,Remote,Present,7.08,83,85,7.78,0.88,0.9422,3.77,0.9432,3.27,84,26.72,9,7.53,0.5466,65,26,2023-06-10 21:26:00,25,11.43,21,25,48,17,92.26,0.36,4.8,10,28.04,45,0.8714,44,96,0.6116,75,57.29,53.63,62.79,89.71,83.35,85.77,0.1223,34.42,0.6698,93,8,7,10,89,0.4155,5.64,5.01,70,4.27,2.27,1.49,66,2,2,98,51,70,74.59,66.58,0.5534,10,7,78,0.4616,2023-04-25 00:37:00,33,59.18,27,3,3,0.3484,2023-10-04 21:56:00,4,7,0.3989,5,0.105,52.6,5,4,9,0.707,2023-10-15 08:24:00,20,0.4376,0.9678,68.64,1.51,0.0738,4.51,6,0.6091,0.8339,2023-11-30 00:32:00,6,2,0.54,23,6,0.2867,7,5,0.2504,0.8533,9,1,0.9737,0.5963,0.7451,0.8247,0.5429,0.5122,8,5
E5582,2023-01-12 09:44:00,2023-01-12 18:41:46.632211,8.51,False,True,27.17,0.1485,Client-Site,Absent,7.17,98,69,1.42,0.56,0.7463,2.43,0.1876,5.57,41,86.68,69,7.48,0.4464,8,6,2023-05-31 03:28:00,12,21.28,19,83,100,26,59.83,3.3,5.37,1,16.77,95,0.1488,46,9,0.5138,40,91.35,13.87,98.74,33.59,47.41,74.16,0.6729,19.16,0.8403,90,99,5,10,7,0.5977,4.37,3.18,64,3.79,3.08,6.36,47,42,7,71,38,9,86.77,12.32,0.6471,3,65,42,0.9476,2023-11-12 14:46:00,39,10.76,40,8,10,0.341,2023-03-12 22:26:00,7,0,0.1806,3,0.9438,13.03,7,5,0,0.8475,2023-12-20 04:54:00,13,0.4717,0.1696,92.5,7.83,0.0085,6.78,1,0.5203,0.5174,2023-01-25 13:52:00,6,6,0.0853,73,6,0.3128,5,8,0.6915,0.9937,9,8,0.3199,0.5373,0.8513,0.3114,0.3776,0.9065,9,10
E5838,2023-05-07 08:14:00,2023-05-07 16:21:29.934105,7.86,False,True,15.86,0.7227,Remote,Present,3.94,63,0,6.22,5.9,0.0344,5.26,0.9037,7.4,59,22.18,46,6.58,0.9308,63,53,2023-06-09 20:01:00,30,7.6,39,94,59,18,111.32,0.42,6.64,9,81.45,53,0.1518,10,26,0.1945,69,55.22,77.28,66.66,72.25,23.18,66.29,0.0538,15.86,0.0496,100,37,10,9,41,0.1236,4.3,7.1,58,7.79,2.17,6.95,94,100,6,95,69,50,63.06,45.81,0.0248,10,73,8,0.8656,2023-09-29 15:41:00,34,44.15,64,2,8,0.2631,2023-09-22 14:18:00,10,9,0.5125,4,0.3664,68.35,1,9,6,0.2116,2023-04-13 11:02:00,24,0.5221,0.0932,46.01,7.52,0.9989,1.95,3,0.6653,0.0176,2023-03-15 16:48:00,4,8,0.2671,15,5,0.485,2,1,0.5695,0.5036,2,7,0.2158,0.2925,0.4388,0.3839,0.0497,0.0031,9,6
E3854,2023-07-06 10:37:00,2023-07-06 20:40:15.231948,9.3,False,True,45.38,0.275,Remote,Absent,6.76,79,55,2.18,4.61,0.5089,4.11,0.9326,4.08,37,77.84,49,6.04,0.2563,90,47,2023-04-14 11:17:00,10,47.74,3,60,88,45,95.53,4.06,4.74,6,23.39,32,0.8525,89,47,0.7143,58,67.71,20.27,74.91,78.7,17.92,84.54,0.8224,79.11,0.7709,30,34,10,7,38,0.9123,6.87,2.68,9,5.28,0.22,6.56,54,54,10,26,75,7,8.68,75.51,0.7184,4,22,84,0.0353,2023-03-30 02:01:00,55,2.43,34,0,1,0.4525,2023-11-06 09:02:00,10,7,0.0218,2,0.691,66.75,4,4,6,0.4696,2023-11-24 16:34:00,75,0.3931,0.3067,98.3,4.76,0.9497,2.36,1,0.6352,0.5969,2023-11-11 13:32:00,5,0,0.6392,49,10,0.4104,10,9,0.3264,0.7001,10,2,0.8636,0.3317,0.6278,0.0906,0.7327,0.9489,5,10
